Messdatum;Messdatum lang;Standort;Station ID;Device ID;Temperatur intern;Lufttemperatur;Relative Luftfeuchtigkeit;Niederschlag;Luftdruck;Kompassausrichtung;Windrichtung;Windgeschwindigkeit;Ostwind-Geschwindigkeit;Nordwind-Geschwindigkeit;Maximale Windgeschwindigkeit;x-Ausrichtungswinkel;y-Ausrichtungswinkel;Sonneneinstrahlung;Durchschnittliche Entfernung bei Blitzschlag;Anzahl der Blitzeinschläge;Dampfdruck;Thermistorwiderstand;Spannungsverhältnis;Protokollversion;Batteriespannung;Inserted at;Parser ID;Packet ID;Straße;Hausnummer;PLZ;Ort;Station ID;icon;slug;Name;Gerätetyp;Hersteller;Sensorart;Typ;Sensortyp;Sensorstatus;Sensormodell;Installationshöhe;Installationsdatum;Kommune
2026-01-22T09:43:10+00:00;2026-01-22T09:43:10.662314+00:00;51.57104, 7.52257;DOTBGS;5872199f-eb64-484d-abcb-e8dec48039a4;;1.9977874418249755;65.473411154345;;;;;;;;;;;;;;;;;2;3.081;2026-01-22T09:43:10+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;7bf296f6-3c92-4b32-b4e8-b68764607019;Bogenstraße;71;44329;Dortmund;DOTBGS;devices;dec0054a5;DEC0054A5;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:34:38+00:00;2026-01-22T09:34:38.601752+00:00;51.5249423505088, 7.553656017364356;DOTADR;2496f2ca-d2b9-4563-be0e-3ae1df58bc28;;-0.7259479667353332;78.85862516212711;;;;;;;;;;;;;;;;;2;3.11;2026-01-22T09:34:38+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;2c32be62-b345-4e20-a214-e6b1f3ff678d;Auf dem Kranz;11;44309;Dortmund;DOTADR;devices;dec004d23;DEC004D23;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-03-17;Dortmund
2026-01-22T09:52:31+00:00;2026-01-22T09:52:31.735542+00:00;51.48498718441803, 7.587397004774964;DOTIRS;20c6be10-a510-42a3-93af-539787f66f38;;3.883039597161819;62.781719691767755;;;;;;;;;;;;;;;;;2;3.122;2026-01-22T09:52:32+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;74da989c-fbf9-44f9-9851-913edbbda026;Irisstraße;9;44289;Dortmund;DOTIRS;devices;dec0054c2;DEC0054C2;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-08;Dortmund
2026-01-22T09:52:05+00:00;2026-01-22T09:52:05.429022+00:00;51.59266098252462, 7.416333276052667;DOTKOH;e988a5b3-76c2-475d-8672-186c2fde5a75;;1.6186007476920707;67.47386892500191;;;;;;;;;;;;;;;;;2;3.1;2026-01-22T09:52:05+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;7cf6fbb8-bf67-458d-8f94-727bc79a8df6;Königsheide;298;44359;Dortmund;DOTKOH;devices;dec0054b8;DEC0054B8;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-07;Dortmund
2026-01-22T09:52:00+00:00;2026-01-22T09:52:00.307733+00:00;51.51003, 7.44808;DOBWEP;032ea2cd-6979-4a0e-8837-ac475cffd1bf;;2.771348195636392;;;;;;;;;;;;;;;;302605.30034611997;0.002910315990447998;2;3.066;2026-01-22T09:52:00+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;58ae42be-2ad2-413a-ade0-6fecdd7e6ace;Ritterhausstraße;32;44137;Dortmund;DOBWEP;devices;dec005490;DEC005490;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-10-21;Dortmund
2026-01-22T09:52:00+00:00;2026-01-22T09:52:00.666486+00:00;51.52606735260967, 7.465276514722926;DOBNOM;4f719e59-34fe-489f-b657-1aec2ab3a988;5.2;1.6;;0.0;98.85;0;42.7;0.46;0.31;0.34;1.67;0.0;-0.5;198;0.0;0;0.51;;;2;2.849;2026-01-22T09:52:00+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;b44a8b92-3419-41af-9d94-346e16d65409;Nordmarkt;22;44145;Dortmund;DOBNOM;devices;dec00547e;DEC00547E;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-10-16;Dortmund
2026-01-22T09:51:57+00:00;2026-01-22T09:51:57.151118+00:00;51.5522909358, 7.4818204747;DOTSBS;bb75b911-fafd-4b73-8aae-fdc1c527d58d;;1.5678644998855589;66.26382848859389;;;;;;;;;;;;;;;;;2;3.032;2026-01-22T09:51:57+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;be12d8dc-d2f2-4125-bd2a-e679b9b826f3;Siebenbürgenstraße;13;44339;Dortmund;DOTSBS;devices;dec0054b4;DEC0054B4;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:51:33+00:00;2026-01-22T09:51:33.764272+00:00;51.51116, 7.46607;DODFRP;7141a18e-2a80-4831-bf56-b89338fb2eb6;4.2;0.7;;0.0;98.62;0;3.6;1.43;0.09;1.43;2.66;0.8;-1.5;159;0.0;0;0.54;;;2;2.89;2026-01-22T09:51:33+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;8d907101-00dd-4440-a734-2cf2ae2ce617;Friedensplatz;;44135;Dortmund;DODFRP;devices;dec005476;DEC005476;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-08-06;Dortmund
2026-01-22T09:51:29+00:00;2026-01-22T09:51:29.427116+00:00;51.511863139908236, 7.4432154834909445;DOTADS;e142b9a9-9b9f-44bc-8b7b-67eb76634f11;;1.1566338597695918;69.43312733653772;;;;;;;;;;;;;;;;;2;3.107;2026-01-22T09:51:29+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;e85a18dd-8761-48e9-8900-667a5e0f7388;Adlerstraße;50;44137;Dortmund;DOTADS;devices;dec0054aa;DEC0054AA;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:51:09+00:00;2026-01-22T09:51:09.336779+00:00;51.500273218, 7.4032603145;DOTTPS;8b581a26-0faa-4886-817c-fb60dfd3d322;;2.5478751812008866;68.19256885633631;;;;;;;;;;;;;;;;;2;3.015;2026-01-22T09:51:09+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;69beb729-1718-48bd-99cf-d9d16d665536;Trippestraße;23;44149;Dortmund;DOTTPS;devices;dec0054bf;DEC0054BF;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:50:57+00:00;2026-01-22T09:50:57.013995+00:00;51.49650526481517, 7.458125714102572;DOBWFH;4466a45a-ac75-4f78-92f2-df0db67f98b8;6.3;1.8;;0.0;98.24;0;8.9;0.8;0.12;0.79;1.24;-1.3;-2.1;197;0.0;0;0.54;;;2;2.834;2026-01-22T09:50:57+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;589f1e8b-2a13-4b92-b567-09197f88657e;Westfalenhalle;;44139;Dortmund;DOBWFH;devices;dec00546d;DEC00546D;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-10-14;Dortmund
2026-01-22T09:50:46+00:00;2026-01-22T09:50:46.337905+00:00;51.564410363948205, 7.383330847995142;DOTAMS;308586aa-49ac-4efe-8669-4054110d1def;;0.8415350576028047;68.07660028992142;;;;;;;;;;;;;;;;;2;3.037;2026-01-22T09:50:46+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;b6c305d5-4d5b-4529-95c3-fe9e862fc07b;Ammerstraße;47;44359;Dortmund;DOTAMS;devices;dec0054ce;DEC0054CE;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-14;Dortmund
2026-01-22T09:50:19+00:00;2026-01-22T09:50:19.309527+00:00;51.50870298541893, 7.529203981729976;DOTKNS;010db919-1dc0-48d9-aa6d-d7bea6c65399;;2.190051117723357;69.43312733653772;;;;;;;;;;;;;;;;;2;3.054;2026-01-22T09:50:19+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;7810a9c2-2f99-43b8-9a73-e8cea64e30ac;Küßnachtstraße;27;44143;Dortmund;DOTKNS;devices;dec0054cf;DEC0054CF;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-14;Dortmund
2026-01-22T09:50:01+00:00;2026-01-22T09:50:01.901036+00:00;51.48472, 7.50269;DOBCLA;66643904-4855-436a-9ec6-bd695f1eed8a;1.6;1.9;;0.0;98.39;0;184.7;0.57;-0.05;-0.57;1.19;-5.1;1.5;95;0.0;0;0.51;;;2;2.832;2026-01-22T09:50:02+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;f9b8c4c1-d9b9-4af6-a3f9-fed3fc18e71f;Clarenberg;1;44263;Dortmund;DOBCLA;devices;dec005307;DEC005307;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-08-08;Dortmund
2026-01-22T09:49:30+00:00;2026-01-22T09:49:30.089777+00:00;51.50177165615506, 7.461782102823495;DOTAMW;c86c247d-e430-450c-b2ca-0987ab2ee123;;1.1566338597695918;72.02868696116579;;;;;;;;;;;;;;;;;2;3.112;2026-01-22T09:49:30+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;1a584959-9290-4efa-8585-5c5296fe80d3;Alter Mühlenweg;69;44139;Dortmund;DOTAMW;devices;dec0054d1;DEC0054D1;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-06;Dortmund
2026-01-22T09:49:22+00:00;2026-01-22T09:49:22.304166+00:00;51.52606735260967, 7.465276514722926;DOBNOM;f2c59d1b-bd57-46b5-a2a5-c85da0b9be23;;11.581467480422305;;;;;;;;;;;;;;;;191800.255317968;0.004295527935028076;2;3.076;2026-01-22T09:49:22+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;9a760662-ba2a-41b4-935d-5615f4dfb9e8;Nordmarkt;22;44145;Dortmund;DOBNOM;devices;dec00548f;DEC00548F;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-07;Dortmund
2026-01-22T09:49:17+00:00;2026-01-22T09:49:17.299805+00:00;51.55516, 7.54492;DOBPSW;e5219795-9f53-469f-bdbf-8cfb8024c1aa;3.6;1.0;;0.0;98.87;0;182.8;1.13;-0.06;-1.13;2.42;-1.3;-0.6;204;0.0;0;0.48;;;2;2.873;2026-01-22T09:49:17+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;906ec124-1e40-4e5c-bc37-2e359f7a5932;Peschweg;23;44328;Dortmund;DOBPSW;devices;dec00547d;DEC00547D;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-11-12;Dortmund
2026-01-22T09:49:10+00:00;2026-01-22T09:49:10.553435+00:00;51.57781, 7.58001;DOTLST;2fd845a4-5823-4894-bacc-06cba80d0875;;1.3942931258106341;64.38391699092088;;;;;;;;;;;;;;;;;2;3.054;2026-01-22T09:49:11+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;8866bf5f-4b72-4797-8fe1-59f629d1f8ec;Lanstroper Straße;199;44329;Dortmund;DOTLST;devices;dec0054b5;DEC0054B5;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:48:57+00:00;2026-01-22T09:48:57.050278+00:00;51.55210849344351, 7.544515137413732;DODGWS;687b40db-4d66-488d-a01b-fb82d6404f65;1.1;1.0;;0.0;98.84;0;106.6;1.21;1.16;-0.35;2.3;2.5;1.0;46;0.0;0;0.48;;;2;2.836;2026-01-22T09:48:57+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;d7ac3082-e539-4f26-8671-10311189a4fb;Gleiwitzstraße;277;44328;Dortmund;DODGWS;devices;dec00546e;DEC00546E;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-08-08;Dortmund
2026-01-22T09:48:50+00:00;2026-01-22T09:48:50.579566+00:00;51.45392, 7.49041;DOTAWG;337467c4-0a22-4b85-baae-a4698ac0cddf;;2.8416113527122917;55.338368810559246;;;;;;;;;;;;;;;;;2;3.083;2026-01-22T09:48:50+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;179c48df-0b4b-44de-8b64-beb48db2d292;Am Wildgatter;5;44265;Dortmund;DOTAWG;devices;dec0054c7;DEC0054C7;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-12;Dortmund
2026-01-22T09:48:27+00:00;2026-01-22T09:48:27.471185+00:00;51.55210849344351, 7.544515137413732;DODGWS;435f6eb8-5d22-4b8c-bdce-1830b7438539;;1.3515678644998843;66.04104676890212;;;;;;;;;;;;;;;;;2;3.002;2026-01-22T09:48:28+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;7a186de3-3e24-4f74-8bc6-ecc391f9373e;Gleiwitzstraße;227;44328;Dortmund;DODGWS;devices;dec0054bd;DEC0054BD;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-08;Dortmund
2026-01-22T09:48:15+00:00;2026-01-22T09:48:15.713386+00:00;51.509104, 7.456679;DOBBHS;59c2d6c4-d82d-42c0-bae9-072809c9bfcc;;0.4153771665888826;;;;;;;;;;;;;;;;343243.318141218;0.002602517604827881;2;3.083;2026-01-22T09:48:16+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;369407c1-46f4-4e63-a90b-b765953fc19f;Beurhausstraße;39;44137;Dortmund;DOBBHS;devices;dec00548c;DEC00548C;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-10-21;Dortmund
2026-01-22T09:48:03+00:00;2026-01-22T09:48:03.291427+00:00;51.47025681703958, 7.525794325155166;DOTBSW;e59eebba-ab56-4f72-bc01-372fc0c8c983;;3.776226443884944;51.92797741664759;;;;;;;;;;;;;;;;;2;3.095;2026-01-22T09:48:04+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;898c17fe-4246-4270-953a-6c300fdee703;Bernsteinweg;7;44267;Dortmund;DOTBSW;devices;dec004d1c;DEC004D1C;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2025-03-13;Dortmund
2026-01-22T09:47:34+00:00;2026-01-22T09:47:34.306878+00:00;51.52822941492969, 7.483302541737672;DOBOHS;bb71ba25-10a1-4e69-885e-5e7dd21f66e3;;0.6584893072014211;;;;;;;;;;;;;;;;338781.2386816371;0.0026330947875976562;2;2.966;2026-01-22T09:47:34+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;a60d8b18-7400-470d-998b-f6e7cc13ea28;Oesterholzstraße;122;44145;Dortmund;DOBOHS;devices;dec00549a;DEC00549A;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-12-11;Dortmund
2026-01-22T09:47:28+00:00;2026-01-22T09:47:28.516191+00:00;51.51787, 7.39766;DOTWLW;69797613-5425-4f5e-a55b-cfa388fcad71;;0.8976119630731674;72.3949034866865;;;;;;;;;;;;;;;;;2;3.107;2026-01-22T09:47:29+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;5ee0a757-bd7a-409a-85d3-1db69799f7e7;Wischlinger Weg;;44379;Dortmund;DOTWLW;devices;dec004d22;DEC004D22;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-10-16;Dortmund
2026-01-22T09:47:05+00:00;2026-01-22T09:47:05.151892+00:00;51.51583, 7.46639;DOBBRS;e72cb7ea-f187-4f77-a2bd-43917ca50d92;0.6;0.8;;0.0;98.6;0;135.0;1.63;1.15;-1.15;2.34;5.0;-0.1;11;0.0;0;0.46;;;2;2.812;2026-01-22T09:47:05+00:00;285e1581-1c02-415f-84ff-6cff49b7e5c9;4d418989-45a2-4a2b-a69b-10b08c629228;Brückstraße;24;44135;Dortmund;DOBBRS;devices;dec005474;DEC005474;ATM41;Decentlab;Temperatursensor;Klimasensor;Klimasensoren;aktiv;ATM41;3.3m;2024-10-21;Dortmund
2026-01-22T09:45:57+00:00;2026-01-22T09:45:57.760914+00:00;51.49119375557483, 7.504996593325032;DODPHX;bf9ace64-82a1-4667-83d0-034cd5aae299;;0.7164622890376791;;;;;;;;;;;;;;;;337726.7432673424;0.0026404261589050293;2;2.983;2026-01-22T09:45:58+00:00;e978a66a-ece3-4889-b43a-b7b00830ff3e;1c385444-893c-48ea-9219-3807d61e33eb;Kaipromenade;;44263;Dortmund;DODPHX;devices;dec005493;DEC005493;DL-BLG-001;Decentlab;Strahlungstemperatursensor;Klimasensor;Klimasensoren;aktiv;BlackGlobe;3.3m;2024-08-06;Dortmund
2026-01-22T09:34:13+00:00;2026-01-22T09:34:13.643019+00:00;51.53651737524723, 7.6284885906159055;DOTHGW;6a796d00-b761-4757-a860-69e9baf421c9;;-0.306706340123597;78.53513389791715;;;;;;;;;;;;;;;;;2;2.968;2026-01-22T09:34:13+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;3294f39f-90e3-4620-b870-49326ce985c0;Hildegundsweg;7;44319;Dortmund;DOTHGW;devices;dec0054be;DEC0054BE;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-13;Dortmund
2026-01-22T09:31:39+00:00;2026-01-22T09:31:39.373899+00:00;51.54190257930591, 7.372127397694583;DOTABA;2e4e5c4d-5b2a-4f26-9065-830dbdf5c485;;0.5157549401083372;71.41374837872893;;;;;;;;;;;;;;;;;2;3.046;2026-01-22T09:31:40+00:00;d2fb48e4-2421-4a17-acb9-a3abacec5a66;31af0e6b-573a-4561-8ef2-11238e60cc14;Am Brauckacker;13-15;44357;Dortmund;DOTABA;devices;dec0054ab;DEC0054AB;SHT35;Decentlab;Lufttemperatur-/Feuchtigkeitssensor;Klimasensor;Klimasensoren;aktiv;SHT35;3.3m;2024-08-15;Dortmund
